bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1732147,2027,HB4240,1,Introduced,2023-03-09,"Labor: fair employment practices; job applicant's credit history; prohibit an employer from inquiring about. Creates new act.","Labor: fair employment practices; job applicant's credit history; prohibit an employer from inquiring about. Creates new act.",891,"House Labor",2023-06-21,"Referred To Committee On Labor",https://legiscan.com/MI/bill/HB4240/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4240
1732336,2027,HB4241,1,Introduced,2023-03-09,"Education: school districts; panic alarm; require that each school building is equipped with at least 1. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1308c. TIE BAR WITH: HB 4242'23","Education: school districts; panic alarm; require that each school building is equipped with at least 1. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1308c. TIE BAR WITH: HB 4242'23",818,"House Education",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4241/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4241
1732200,2027,HB4242,1,Introduced,2023-03-09,"Education: financing; funding for installation of panic alarms in school buildings; provide for. Amends sec. 11 of 1979 PA 94 (MCL 388.1611) & adds sec. 97g. TIE BAR WITH: HB 4241'23","Education: financing; funding for installation of panic alarms in school buildings; provide for. Amends sec. 11 of 1979 PA 94 (MCL 388.1611) & adds sec. 97g. TIE BAR WITH: HB 4241'23",818,"House Education",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4242/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4242
1732267,2027,HB4243,1,Introduced,2023-03-09,"Civil procedure: civil actions; civil liability for a person who sells, delivers, or transfers a firearm to a person prohibited from possessing a firearm; provide for. Creates new act.","Civil procedure: civil actions; civil liability for a person who sells, delivers, or transfers a firearm to a person prohibited from possessing a firearm; provide for. Creates new act.",2827,"House Criminal Justice",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4243/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4243
1732348,2027,HB4244,2,Engrossed,2023-05-10,"Appropriations: department of state police; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of state police; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",0,,2023-06-08,"Referred To Conference Committee 06/08/2023",https://legiscan.com/MI/bill/HB4244/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4244
1732115,2027,HB4245,2,Engrossed,2023-05-10,"Appropriations: judiciary; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: judiciary; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",0,,2023-06-08,"Referred To Conference Committee 06/08/2023",https://legiscan.com/MI/bill/HB4245/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4245
1732001,2027,HB4246,2,Engrossed,2023-05-11,"Appropriations: department of labor and economic opportunity; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of labor and economic opportunity; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",829,"Senate Appropriations",2023-06-28,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB4246/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4246
1731958,2027,HB4247,2,Engrossed,2023-05-10,"Appropriations: department of corrections; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of corrections; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",0,,2023-06-08,"Referred To Conference Committee 06/08/2023",https://legiscan.com/MI/bill/HB4247/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4247
1731864,2027,HB4248,2,Engrossed,2023-05-10,"Appropriations: department of military and veterans affairs; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of military and veterans affairs; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",829,"Senate Appropriations",2023-06-28,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB4248/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4248
1732211,2027,HB4249,2,Engrossed,2023-05-10,"Appropriations: department of environment, Great Lakes, and energy; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of environment, Great Lakes, and energy; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",829,"Senate Appropriations",2023-06-28,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB4249/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4249
1732402,2027,HB4250,4,Passed,2023-06-07,"Traffic control: violations; penalties for operating a vehicle while sending or receiving a message on an electronic wireless device; enhance. Amends sec. 602b of 1949 PA 300 (MCL 257.602b). TIE BAR WITH: HB 4251'23, HB 4252'23","Traffic control: violations; penalties for operating a vehicle while sending or receiving a message on an electronic wireless device; enhance. Amends sec. 602b of 1949 PA 300 (MCL 257.602b). TIE BAR WITH: HB 4251'23, HB 4252'23",0,,2023-06-07,"Assigned Pa 41'23 With Immediate Effect",https://legiscan.com/MI/bill/HB4250/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4250
1732254,2027,HB4251,4,Passed,2023-06-07,"Traffic control: driver license; penalties for operating a vehicle while sending or receiving a message on an electronic wireless device; enhance. Amends secs. 319b, 320a & 320d of 1949 PA 300 (MCL 257.319b et seq.). TIE BAR WITH: HB 4250'23, HB 4252'23","Traffic control: driver license; penalties for operating a vehicle while sending or receiving a message on an electronic wireless device; enhance. Amends secs. 319b, 320a & 320d of 1949 PA 300 (MCL 257.319b et seq.). TIE BAR WITH: HB 4250'23, HB 4252'23",0,,2023-06-07,"Assigned Pa 39'23 With Immediate Effect",https://legiscan.com/MI/bill/HB4251/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4251
1731839,2027,HB4252,4,Passed,2023-06-07,"Traffic control: violations; forwarding abstract of record or report to secretary of state for penalties for operating a vehicle while sending or receiving a message on an electronic wireless device; enhance. Amends secs. 602c, 732 & 907 of 1949 PA 300 (MCL 257.602c et seq.). TIE BAR WITH: HB 4250'23, HB 4251'23","Traffic control: violations; forwarding abstract of record or report to secretary of state for penalties for operating a vehicle while sending or receiving a message on an electronic wireless device; enhance. Amends secs. 602c, 732 & 907 of 1949 PA 300 (MCL 257.602c et seq.). TIE BAR WITH: HB 4250'23, HB 4251'23",0,,2023-06-07,"Assigned Pa 40'23 With Immediate Effect",https://legiscan.com/MI/bill/HB4252/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4252
1732414,2027,HB4253,4,Passed,2023-04-26,"Use tax: exemptions; delivery and installation; exempt from use tax. Amends secs. 2 & 21 of 1937 PA 94 (MCL 205.92 & 205.111).","Use tax: exemptions; delivery and installation; exempt from use tax. Amends secs. 2 & 21 of 1937 PA 94 (MCL 205.92 & 205.111).",0,,2023-04-26,"Assigned Pa 21'23 With Immediate Effect",https://legiscan.com/MI/bill/HB4253/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4253
1731892,2027,HB4254,1,Introduced,2023-03-09,"Sales tax: exemptions; delivery and installation; exempt from sales tax. Amends secs. 1 & 25 of 1933 PA 167 (MCL 205.51 & 205.75).","Sales tax: exemptions; delivery and installation; exempt from sales tax. Amends secs. 1 & 25 of 1933 PA 167 (MCL 205.51 & 205.75).",825,"House Tax Policy",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4254/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4254
1732224,2027,HB4255,1,Introduced,2023-03-09,"Use tax: other; reporting estimate of amount of use tax forgone; modify to reflect change in use tax act. Amends sec. 6 of 1979 PA 72 (MCL 21.276). TIE BAR WITH: HB 4253'23","Use tax: other; reporting estimate of amount of use tax forgone; modify to reflect change in use tax act. Amends sec. 6 of 1979 PA 72 (MCL 21.276). TIE BAR WITH: HB 4253'23",825,"House Tax Policy",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4255/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4255
1731877,2027,HB4256,1,Introduced,2023-03-09,"Public utilities: electric utilities; electricity storage system technology; modify. Amends secs. 1, 5 & 7 of 2008 PA 295 (MCL 460.1001 et seq.); adds secs. 101 & 103 to subpt. D of pt. 2; amends heading of subpt. D of pt. 2; designates secs. 111 & 113 as subpt. E of pt. 2 & adds heading for subpt. E of pt. 2.","Public utilities: electric utilities; electricity storage system technology; modify. Amends secs. 1, 5 & 7 of 2008 PA 295 (MCL 460.1001 et seq.); adds secs. 101 & 103 to subpt. D of pt. 2; amends heading of subpt. D of pt. 2; designates secs. 111 & 113 as subpt. E of pt. 2 & adds heading for subpt. E of pt. 2.",4778,"House Energy, Communications, And Technology",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4256/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4256
1731930,2027,HB4257,1,Introduced,2023-03-09,"Crimes: penalties; penalties for parents or guardians who procure gender transition surgeries or irreversible hormonal procedures for children under 18; provide for. Amends sec. 136b of 1931 PA 328 (MCL 750.136b).","Crimes: penalties; penalties for parents or guardians who procure gender transition surgeries or irreversible hormonal procedures for children under 18; provide for. Amends sec. 136b of 1931 PA 328 (MCL 750.136b).",2827,"House Criminal Justice",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4257/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4257
1731945,2027,HB4258,1,Introduced,2023-03-09,"Crimes: penalties; references to crime of child abuse; modify in the code of criminal procedure. Amends sec. 12, ch. IX of 1927 PA 175 (MCL 769.12). TIE BAR WITH: HB 4257'23","Crimes: penalties; references to crime of child abuse; modify in the code of criminal procedure. Amends sec. 12, ch. IX of 1927 PA 175 (MCL 769.12). TIE BAR WITH: HB 4257'23",2827,"House Criminal Justice",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4258/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4258
1732126,2027,HB4259,1,Introduced,2023-03-09,"Crimes: penalties; references to crime of child abuse; modify in the corrections code. Amends sec. 33b of 1953 PA 232 (MCL 791.233b). TIE BAR WITH: HB 4257'23","Crimes: penalties; references to crime of child abuse; modify in the corrections code. Amends sec. 33b of 1953 PA 232 (MCL 791.233b). TIE BAR WITH: HB 4257'23",2827,"House Criminal Justice",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4259/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4259
1731903,2027,HB4260,1,Introduced,2023-03-09,"Crimes: penalties; references to crime of child abuse; modify in the prison code. Amends sec. 34 of 1893 PA 118 (MCL 800.34). TIE BAR WITH: HB 4257'23","Crimes: penalties; references to crime of child abuse; modify in the prison code. Amends sec. 34 of 1893 PA 118 (MCL 800.34). TIE BAR WITH: HB 4257'23",2827,"House Criminal Justice",2023-03-09,"Bill Electronically Reproduced 03/09/2023",https://legiscan.com/MI/bill/HB4260/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4260
1740012,2027,HB4261,1,Introduced,2023-03-14,"Civil rights: other; governor's office; subject to freedom of information act. Amends secs. 1, 2, 3, 4, 5, 6, 10, 10a, 10b & 13 of 1976 PA 442 (MCL 15.231 et seq.) & designates secs. 1 - 16 as pt. 1. TIE BAR WITH: HB 4263'23, HB 4262'23","Civil rights: other; governor's office; subject to freedom of information act. Amends secs. 1, 2, 3, 4, 5, 6, 10, 10a, 10b & 13 of 1976 PA 442 (MCL 15.231 et seq.) & designates secs. 1 - 16 as pt. 1. TIE BAR WITH: HB 4263'23, HB 4262'23",4879,"House Ethics and Oversight",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4261/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4261
1739951,2027,HB4262,1,Introduced,2023-03-14,"Civil rights: other; legislative open records act (LORA); create as part of the freedom of information act. Amends 1976 PA 442 (MCL 15.231 - 15.246) by adding pt. 2. TIE BAR WITH: HB 4261'23, HB 4263'23","Civil rights: other; legislative open records act (LORA); create as part of the freedom of information act. Amends 1976 PA 442 (MCL 15.231 - 15.246) by adding pt. 2. TIE BAR WITH: HB 4261'23, HB 4263'23",4879,"House Ethics and Oversight",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4262/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4262
1739912,2027,HB4263,1,Introduced,2023-03-14,"Legislature: legislative agencies; deciding appeals of public records requests under the legislative open records act (LORA); add to legislative council administrator's duties. Amends sec. 104a of 1986 PA 268 (MCL 4.1104a). TIE BAR WITH: HB 4261'23, HB 4262'23","Legislature: legislative agencies; deciding appeals of public records requests under the legislative open records act (LORA); add to legislative council administrator's duties. Amends sec. 104a of 1986 PA 268 (MCL 4.1104a). TIE BAR WITH: HB 4261'23, HB 4262'23",4879,"House Ethics and Oversight",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4263/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4263
1740019,2027,HB4264,1,Introduced,2023-03-14,"Legislature: legislators; voting on bills when a conflict of interest exists; prohibit. Amends 1968 PA 318 (MCL 15.301 - 15.310) by adding sec. 8a. TIE BAR WITH: HB 4265'23, HB 4267'23, HB 4268'23, HB 4269'23","Legislature: legislators; voting on bills when a conflict of interest exists; prohibit. Amends 1968 PA 318 (MCL 15.301 - 15.310) by adding sec. 8a. TIE BAR WITH: HB 4265'23, HB 4267'23, HB 4268'23, HB 4269'23",0,,2023-09-20,"Motion To Discharge Committee Rejected",https://legiscan.com/MI/bill/HB4264/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4264
1740106,2027,HB4265,1,Introduced,2023-03-14,"Legislature: other; committee to enforce ethics; create. Amends sec. 7 of 1968 PA 318 (MCL 15.307). TIE BAR WITH: HB 4264'23, HB 4267'23, HB 4268'23, HB 4269'23","Legislature: other; committee to enforce ethics; create. Amends sec. 7 of 1968 PA 318 (MCL 15.307). TIE BAR WITH: HB 4264'23, HB 4267'23, HB 4268'23, HB 4269'23",0,,2023-09-20,"Motion To Discharge Committee Rejected",https://legiscan.com/MI/bill/HB4265/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4265
1740113,2027,HB4266,1,Introduced,2023-03-14,"Civil rights: open meetings; legislative committee to enforce ethics; exempt from open meetings. Amends sec. 2 of 1976 PA 267 (MCL 15.262).","Civil rights: open meetings; legislative committee to enforce ethics; exempt from open meetings. Amends sec. 2 of 1976 PA 267 (MCL 15.262).",0,,2023-09-20,"Motion To Discharge Committee Rejected",https://legiscan.com/MI/bill/HB4266/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4266
1740099,2027,HB4267,1,Introduced,2023-03-14,"Legislature: legislators; conflict of interest prohibition; modify. Amends title & sec. 1 of 1968 PA 318 (MCL 15.301). TIE BAR WITH: HB 4264'23, HB 4265'23, HB 4268'23, HB 4269'23","Legislature: legislators; conflict of interest prohibition; modify. Amends title & sec. 1 of 1968 PA 318 (MCL 15.301). TIE BAR WITH: HB 4264'23, HB 4265'23, HB 4268'23, HB 4269'23",0,,2023-09-20,"Motion To Discharge Committee Rejected",https://legiscan.com/MI/bill/HB4267/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4267
1740056,2027,HB4268,1,Introduced,2023-03-14,"Legislature: other; provision related to conflict of interest; modify. Amends sec. 9 of 1968 PA 318 (MCL 15.309). TIE BAR WITH: HB 4264'23, HB 4265'23, HB 4267'23, HB 4269'23","Legislature: other; provision related to conflict of interest; modify. Amends sec. 9 of 1968 PA 318 (MCL 15.309). TIE BAR WITH: HB 4264'23, HB 4265'23, HB 4267'23, HB 4269'23",0,,2023-09-20,"Motion To Discharge Committee Rejected",https://legiscan.com/MI/bill/HB4268/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4268
1740039,2027,HB4269,1,Introduced,2023-03-14,"Campaign finance: statements and reports; certain financial disclosure requirements; provide for. Creates new act.","Campaign finance: statements and reports; certain financial disclosure requirements; provide for. Creates new act.",0,,2023-09-20,"Motion To Discharge Committee Rejected",https://legiscan.com/MI/bill/HB4269/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4269
1740131,2027,HB4270,1,Introduced,2023-03-14,"Public employees and officers: ethics; former members of the legislature; prohibit from engaging in certain lobbying activities for a period of time. Amends sec. 6a of 1978 PA 472 (MCL 4.416a).","Public employees and officers: ethics; former members of the legislature; prohibit from engaging in certain lobbying activities for a period of time. Amends sec. 6a of 1978 PA 472 (MCL 4.416a).",4879,"House Ethics and Oversight",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4270/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4270
1739928,2027,HB4271,1,Introduced,2023-03-14,"Public employees and officers: ethics; former heads of principal departments of state government; prohibit from engaging in certain lobbying activities for a period of time. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6b.","Public employees and officers: ethics; former heads of principal departments of state government; prohibit from engaging in certain lobbying activities for a period of time. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6b.",4879,"House Ethics and Oversight",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4271/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4271
1740077,2027,HB4272,1,Introduced,2023-03-14,"Public employees and officers: ethics; state senators and representatives; prohibit from engaging in certain lobbying activities. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6c.","Public employees and officers: ethics; state senators and representatives; prohibit from engaging in certain lobbying activities. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6c.",4879,"House Ethics and Oversight",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4272/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4272
1740049,2027,HB4273,4,Passed,2023-12-31,"Housing: landlord and tenants; condemnation notifications to tenants; require. Amends sec. 132 of 1917 PA 167 (MCL 125.532).","Housing: landlord and tenants; condemnation notifications to tenants; require. Amends sec. 132 of 1917 PA 167 (MCL 125.532).",0,,2023-12-31,"Assigned Pa 213'23",https://legiscan.com/MI/bill/HB4273/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4273
1739974,2027,HB4274,2,Engrossed,2023-11-01,"State management: funds; revenue sharing trust fund; create. Amends sec. 2 of 2000 PA 489 (MCL 12.252) & adds secs. 11a & 11b. TIE BAR WITH: HB 4275'23","State management: funds; revenue sharing trust fund; create. Amends sec. 2 of 2000 PA 489 (MCL 12.252) & adds secs. 11a & 11b. TIE BAR WITH: HB 4275'23",4717,"Senate Finance, Insurance, And Consumer Protection",2023-11-02,"Referred To Committee On Finance, Insurance, And Consumer Protection",https://legiscan.com/MI/bill/HB4274/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4274
1740001,2027,HB4275,2,Engrossed,2023-11-01,"Sales tax: distribution; distribution of sales tax revenue for the revenue sharing trust fund; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75). TIE BAR WITH: HB 4274'23","Sales tax: distribution; distribution of sales tax revenue for the revenue sharing trust fund; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75). TIE BAR WITH: HB 4274'23",4717,"Senate Finance, Insurance, And Consumer Protection",2023-11-02,"Referred To Committee On Finance, Insurance, And Consumer Protection",https://legiscan.com/MI/bill/HB4275/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4275
1740139,2027,HB4276,4,Passed,2023-12-31,"Human services: medical services; Medicaid managed care contract with pharmacy benefit manager; regulate, and require reporting. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding secs. 105i & 105j.","Human services: medical services; Medicaid managed care contract with pharmacy benefit manager; regulate, and require reporting. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding secs. 105i & 105j.",0,,2023-12-31,"Assigned Pa 279'23",https://legiscan.com/MI/bill/HB4276/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4276
1739966,2027,HB4277,1,Introduced,2023-03-14,"Animals: research facilities; reporting requirements and penalties for noncompliance; provide for. Amends sec. 12 of 1969 PA 224 (MCL 287.392) & adds secs. 11a & 12a. TIE BAR WITH: HB 4278'23","Animals: research facilities; reporting requirements and penalties for noncompliance; provide for. Amends sec. 12 of 1969 PA 224 (MCL 287.392) & adds secs. 11a & 12a. TIE BAR WITH: HB 4278'23",895,"House Regulatory Reform",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4277/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4277
1739981,2027,HB4278,1,Introduced,2023-03-14,"Animals: research facilities; certain research facilities to offer certain laboratory animals for adoption before euthanization; require. Amends title & secs. 1 & 7 of 1969 PA 224 (MCL 287.381 & 287.387) & adds sec. 8a. TIE BAR WITH: HB 4277'23","Animals: research facilities; certain research facilities to offer certain laboratory animals for adoption before euthanization; require. Amends title & secs. 1 & 7 of 1969 PA 224 (MCL 287.381 & 287.387) & adds sec. 8a. TIE BAR WITH: HB 4277'23",895,"House Regulatory Reform",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4278/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4278
1739920,2027,HB4279,2,Engrossed,2024-02-28,"Education: financing; requirements concerning taxes levied for area career and technical education programs; modify. Amends secs. 681 & 684 of 1976 PA 451 (MCL 380.681 & 380.684).","Education: financing; requirements concerning taxes levied for area career and technical education programs; modify. Amends secs. 681 & 684 of 1976 PA 451 (MCL 380.681 & 380.684).",834,"Senate Education",2024-02-29,"Referred To Committee On Education",https://legiscan.com/MI/bill/HB4279/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4279
1739994,2027,HB4280,2,Engrossed,2023-05-10,"Appropriations: department of licensing and regulatory affairs; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of licensing and regulatory affairs; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",829,"Senate Appropriations",2023-06-28,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB4280/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4280
1740123,2027,HB4281,2,Engrossed,2023-05-10,"Appropriations: department of insurance and financial services; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of insurance and financial services; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",0,,2023-06-08,"Referred To Conference Committee 06/08/2023",https://legiscan.com/MI/bill/HB4281/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4281
1739938,2027,HB4282,1,Introduced,2023-03-14,"Appropriations: capital outlay; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: capital outlay; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",889,"House Appropriations",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4282/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4282
1739945,2027,HB4283,1,Introduced,2023-03-14,"Property: land sales; prohibition for foreign entity to purchase farmland in Michigan; provide for. Amends title & secs. 35 & 36 of 1846 RS 66 (MCL 554.135 & 554.136) & adds sec. 36a.","Property: land sales; prohibition for foreign entity to purchase farmland in Michigan; provide for. Amends title & secs. 35 & 36 of 1846 RS 66 (MCL 554.135 & 554.136) & adds sec. 36a.",899,"House Government Operations",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4283/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4283
1739908,2027,HB4284,1,Introduced,2023-03-14,"Education: curriculum; social studies curriculum; expand. Amends sec. 1278 of 1976 PA 451 (MCL 380.1278).","Education: curriculum; social studies curriculum; expand. Amends sec. 1278 of 1976 PA 451 (MCL 380.1278).",899,"House Government Operations",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4284/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4284
1740064,2027,HB4285,1,Introduced,2023-03-14,"Weapons: concealed; certain restrictive carrying of concealed weapons; remove. Amends sec. 5o of 1927 PA 372 (MCL 28.425o). TIE BAR WITH: HJR A'23","Weapons: concealed; certain restrictive carrying of concealed weapons; remove. Amends sec. 5o of 1927 PA 372 (MCL 28.425o). TIE BAR WITH: HJR A'23",899,"House Government Operations",2023-03-15,"Bill Electronically Reproduced 03/14/2023",https://legiscan.com/MI/bill/HB4285/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4285
1742362,2027,HB4286,2,Engrossed,2023-05-10,"Appropriations: school aid; fiscal year 2023-2024 appropriations for K-12 school aid; provide for. Amends secs. 11 & 17b of 1979 PA 94 (MCL 388.1611 & 388.1617b).","Appropriations: school aid; fiscal year 2023-2024 appropriations for K-12 school aid; provide for. Amends secs. 11 & 17b of 1979 PA 94 (MCL 388.1611 & 388.1617b).",829,"Senate Appropriations",2023-06-28,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB4286/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4286
1742337,2027,HB4287,2,Engrossed,2023-05-10,"Appropriations: department of education; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of education; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",829,"Senate Appropriations",2023-06-28,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB4287/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4287
1742304,2027,HB4288,2,Engrossed,2023-03-21,"Education: other; certain provisions of 1947 PA 336; modify to remove certain provisions of the revised school code. Amends sec. 15 of 1947 PA 336 (MCL 423.215).","Education: other; certain provisions of 1947 PA 336; modify to remove certain provisions of the revised school code. Amends sec. 15 of 1947 PA 336 (MCL 423.215).",834,"Senate Education",2023-03-22,"Referred To Committee On Education",https://legiscan.com/MI/bill/HB4288/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4288
1742235,2027,HB4289,2,Engrossed,2023-05-10,"Appropriations: department of agriculture and rural development; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of agriculture and rural development; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",0,,2023-06-08,"Referred To Conference Committee 06/08/2023",https://legiscan.com/MI/bill/HB4289/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4289
1742272,2027,HB4290,2,Engrossed,2023-05-10,"Appropriations: department of natural resources; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.","Appropriations: department of natural resources; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.",0,,2023-06-08,"Referred To Conference Committee 06/08/2023",https://legiscan.com/MI/bill/HB4290/2023,https://legislature.mi.gov/Bills/Bill?ObjectName=2023-HB-4290
