bill_id,date,chamber,sequence,action
1194650,2019-11-05,Senate,29,"Approved By Governor 10/31/2019 09:42 Am"
1194650,2019-11-05,Senate,30,"Filed With Secretary Of State 10/31/2019 02:08 Pm"
1194650,2019-11-05,Senate,31,"Assigned Pa 0111'19"
1194684,2019-02-07,Senate,1,"Introduced By Senator Adam Hollier"
1194684,2019-02-07,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1194684,2019-04-23,Senate,3,"Reported Favorably With Substitute (s-1)"
1194684,2019-04-23,Senate,4,"Committee Recommended Immediate Effect"
1194684,2019-04-23,Senate,5,"Referred To Committee Of The Whole With Substitute (s-1)"
1194684,2019-04-23,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1194684,2019-04-23,Senate,7,"Substitute (s-1) Concurred In"
1194684,2019-04-23,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1194684,2019-04-24,Senate,9,"Passed Roll Call # 35 Yeas 37 Nays 1 Excused 0 Not Voting 0"
1194684,2019-04-24,House,10,"Received On 04/24/2019"
1194684,2019-04-24,House,11,"Read A First Time"
1194684,2019-04-24,House,12,"Referred To Committee On Judiciary"
1194721,2019-02-07,House,1,"Introduced By Representative Julie Calley"
1194721,2019-02-07,House,2,Adopted
1194757,2019-02-07,Senate,1,"Introduced By Senator Sylvia Santana"
1194757,2019-02-07,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1194757,2019-04-23,Senate,3,"Reported Favorably With Substitute (s-1)"
1194757,2019-04-23,Senate,4,"Committee Recommended Immediate Effect"
1194757,2019-04-23,Senate,5,"Referred To Committee Of The Whole With Substitute (s-1)"
1194757,2019-04-23,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1194757,2019-04-23,Senate,7,"Substitute (s-1) Concurred In"
1194757,2019-04-23,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1194757,2019-04-24,Senate,9,"Passed Roll Call # 34 Yeas 37 Nays 1 Excused 0 Not Voting 0"
1194757,2019-04-24,House,10,"Received On 04/24/2019"
1194757,2019-04-24,House,11,"Read A First Time"
1194757,2019-04-24,House,12,"Referred To Committee On Judiciary"
1194790,2019-02-07,Senate,1,"Introduced By Senator Marshall Bullock"
1194790,2019-02-07,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1194790,2019-04-23,Senate,3,"Reported Favorably With Substitute (s-1)"
1194790,2019-04-23,Senate,4,"Committee Recommended Immediate Effect"
1194790,2019-04-23,Senate,5,"Referred To Committee Of The Whole With Substitute (s-1)"
1194790,2019-04-23,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1194790,2019-04-23,Senate,7,"Substitute (s-1) Concurred In"
1194790,2019-04-23,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1194790,2019-04-24,Senate,9,"Passed Roll Call # 37 Yeas 37 Nays 1 Excused 0 Not Voting 0"
1194790,2019-04-24,House,10,"Received On 04/24/2019"
1194790,2019-04-24,House,11,"Read A First Time"
1194790,2019-04-24,House,12,"Referred To Committee On Judiciary"
1194823,2019-02-07,House,1,"Introduced By Representative Terry Sabo"
1194823,2019-02-07,House,2,Adopted
1194855,2019-02-07,Senate,1,"Introduced By Senator Jim Runestad"
1194855,2019-02-07,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1194855,2019-04-23,Senate,3,"Reported Favorably With Substitute (s-2)"
1194855,2019-04-23,Senate,4,"Committee Recommended Immediate Effect"
1194855,2019-04-23,Senate,5,"Referred To Committee Of The Whole With Substitute (s-2)"
1194855,2019-04-23,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute"
1194855,2019-04-23,Senate,7,"Substitute (s-2) Concurred In"
1194855,2019-04-23,Senate,8,"Placed On Order Of Third Reading With Substitute (s-2)"
1194855,2019-04-23,Senate,9,"Senator Removed As Sponsor: Jim Runestad"
1194855,2019-04-24,Senate,10,"Passed Roll Call # 39 Yeas 37 Nays 1 Excused 0 Not Voting 0"
1194855,2019-04-24,House,11,"Received On 04/24/2019"
1194855,2019-04-24,House,12,"Read A First Time"
1194855,2019-04-24,House,13,"Referred To Committee On Judiciary"
1194855,2019-10-15,House,14,"Reported With Recommendation With Substitute (h-1)"
1194855,2019-10-15,House,15,"Referred To Second Reading"
1194855,2019-10-15,House,16,"Read A Second Time"
1194855,2019-10-15,House,17,"Substitute (h-1) Adopted"
1194855,2019-10-15,House,18,"Placed On Third Reading"
1194855,2019-10-15,House,19,"Placed On Immediate Passage"
1194855,2019-10-15,House,20,"Read A Third Time"
1194855,2019-10-15,House,21,"Passed; Given Immediate Effect Roll Call # 269 Yeas 101 Nays 7 Excused 0 Not Voting 2"
1194855,2019-10-15,House,22,"Inserted Full Title"
1194855,2019-10-15,House,23,"Returned To Senate"
1194855,2019-10-16,Senate,24,"House Substitute (h-1) Concurred In"
1194855,2019-10-16,Senate,25,"Roll Call: Roll Call # 264 Yeas 36 Nays 2 Excused 0 Not Voting 0"
1194855,2019-10-16,Senate,26,"Immediate Effect Defeated"
1194855,2019-10-16,Senate,27,"Full Title Agreed To"
1194855,2019-10-16,Senate,28,"Ordered Enrolled"
1194855,2019-10-22,Senate,29,"Presented To Governor 10/21/2019 02:49 Pm"
1194855,2019-11-05,Senate,30,"Approved By Governor 10/31/2019 09:46 Am"
1194855,2019-11-05,Senate,31,"Filed With Secretary Of State 10/31/2019 02:12 Pm"
1194855,2019-11-05,Senate,32,"Assigned Pa 0113'19"
1194901,2019-02-07,House,1,"Introduced By Representative Jeff Yaroch"
1194901,2019-02-07,House,2,"Read A First Time"
1194901,2019-02-07,House,3,"Referred To Committee On Elections And Ethics"
1194901,2019-02-13,House,4,"Bill Electronically Reproduced 02/07/2019"
1195019,2019-02-07,House,1,"Introduced By Representative Beau Lafave"
1195019,2019-02-07,House,2,"Read A First Time"
1195019,2019-02-07,House,3,"Referred To Committee On Judiciary"
1195019,2019-02-13,House,4,"Bill Electronically Reproduced 02/07/2019"
1195019,2019-03-05,House,5,"Reported With Recommendation Without Amendment"
1195019,2019-03-05,House,6,"Referred To Second Reading"
1195019,2019-03-20,House,7,"Re-referred To Committee On Judiciary"
1195138,2019-02-07,House,1,"Introduced By Representative Michele Hoitenga"
1195138,2019-02-07,House,2,"Read A First Time"
1195138,2019-02-07,House,3,"Referred To Committee On Regulatory Reform"
1195138,2019-02-13,House,4,"Bill Electronically Reproduced 02/07/2019"
1195257,2019-02-07,House,1,"Introduced By Representative John Reilly"
1195257,2019-02-07,House,2,"Read A First Time"
1195257,2019-02-07,House,3,"Referred To Committee On Education"
1195257,2019-02-13,House,4,"Bill Electronically Reproduced 02/07/2019"
1195257,2019-02-26,House,5,"Reported With Recommendation For Referral To Committee On Ways And Means"
1195257,2019-06-19,House,6,"Reported With Recommendation With Substitute (h-3)"
1195257,2019-06-19,House,7,"Referred To Second Reading"
1195257,2019-06-19,House,8,"Read A Second Time"
1195257,2019-06-19,House,9,"Substitute (h-3) Adopted"
1195257,2019-06-19,House,10,"Placed On Third Reading"
1195257,2019-06-20,House,11,"Read A Third Time"
1195257,2019-06-20,House,12,"Passed; Given Immediate Effect Roll Call # 176 Yeas 85 Nays 24 Excused 0 Not Voting 1"
1195257,2019-06-20,House,13,Transmitted
1195257,2019-08-20,Senate,14,"Referred To Committee On Government Operations"
1195379,2019-02-07,House,1,"Introduced By Representative Terry Sabo"
1195379,2019-02-07,House,2,"Read A First Time"
1195379,2019-02-07,House,3,"Referred To Committee On Government Operations"
1195379,2019-02-13,House,4,"Joint Resolution Electronically Reproduced 02/07/2019"
1195510,2019-02-07,House,1,"Introduced By Representative Thomas Albert"
1195510,2019-02-07,House,2,"Read A First Time"
1195510,2019-02-07,House,3,"Referred To Committee On Regulatory Reform"
1195510,2019-02-13,House,4,"Bill Electronically Reproduced 02/07/2019"
1195510,2019-03-19,House,5,"Referred To Committee On Judiciary, With Substitute (h-4)"
1199826,2019-02-12,Senate,1,"Introduced By Senator Rick Outman"
1199826,2019-02-12,Senate,2,"Referred To Committee On Regulatory Reform"
1199826,2019-03-20,Senate,3,"Reported Favorably With Substitute (s-1)"
1199826,2019-03-20,Senate,4,"Committee Recommended Immediate Effect"
1199826,2019-03-20,Senate,5,"Referred To Committee Of The Whole With Substitute (s-1)"
1199826,2019-04-16,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1199826,2019-04-16,Senate,7,"Substitute (s-1) Concurred In"
1199826,2019-04-16,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1199826,2019-04-23,Senate,9,"Passed Roll Call # 23 Yeas 38 Nays 0 Excused 0 Not Voting 0"
1199826,2019-04-23,House,10,"Received On 04/23/2019"
1199826,2019-04-23,House,11,"Read A First Time"
1199826,2019-04-23,House,12,"Referred To Committee On Judiciary"
1199826,2019-04-30,House,13,"Reported With Recommendation Without Amendment"
1199826,2019-04-30,House,14,"Referred To Second Reading"
1199826,2019-05-14,House,15,"Read A Second Time"
1199826,2019-05-14,House,16,"Placed On Third Reading"
1199826,2019-05-15,House,17,"Read A Third Time"
1199826,2019-05-15,House,18,"Passed; Given Immediate Effect Roll Call # 90 Yeas 100 Nays 9 Excused 0 Not Voting 1"
1199826,2019-05-15,House,19,"Inserted Full Title"
1199826,2019-05-15,House,20,"Returned To Senate"
1199826,2019-05-15,Senate,21,"Given Immediate Effect"
1199826,2019-05-15,Senate,22,"Full Title Agreed To"
1199826,2019-05-15,Senate,23,"Ordered Enrolled"
1199826,2019-05-21,Senate,24,"Presented To Governor 05/21/2019 11:06 Am"
1199826,2019-06-05,Senate,25,"Approved By Governor 06/04/2019 10:32 Am"
1199826,2019-06-05,Senate,26,"Filed With Secretary Of State 06/04/2019 12:06 Pm"
1199826,2019-06-05,Senate,27,"Assigned Pa 0018'19 With Immediate Effect"
1199944,2019-02-12,Senate,1,"Introduced By Senator Jeff Irwin"
1199944,2019-02-12,Senate,2,"Referred To Committee On Finance"
1200058,2019-02-13,Senate,1,"Introduced By Senator Curtis Vanderwall"
1200058,2019-02-13,Senate,2,"Rules Suspended"
1200058,2019-02-13,Senate,3,"Referred To Committee On Natural Resources"
1200172,2019-02-12,Senate,1,"Introduced By Senator Curtis Vanderwall"
1200172,2019-02-12,Senate,2,"Referred To Committee On Natural Resources"
1200176,2019-02-13,Senate,1,"Introduced By Senator Peter Macgregor"
1200176,2019-02-13,Senate,2,"Rules Suspended"
1200176,2019-02-13,Senate,3,Adopted
1201072,2019-02-13,Senate,1,"Introduced By Senator Peter Lucido"
1201072,2019-02-13,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1201072,2019-09-10,Senate,3,"Reported Favorably Without Amendment"
1201072,2019-09-10,Senate,4,"Committee Recommended Immediate Effect"
1201072,2019-09-10,Senate,5,"Referred To Committee Of The Whole"
1201118,2019-02-13,Senate,1,"Introduced By Senator Jim Ananich"
1201118,2019-02-13,Senate,2,"Referred To Committee On Education And Career Readiness"
1201118,2019-04-17,Senate,3,"Reported Favorably With Substitute (s-2)"
1201118,2019-04-17,Senate,4,"Committee Recommended Immediate Effect"
1201118,2019-04-17,Senate,5,"Referred To Committee Of The Whole With Substitute (s-2)"
1201118,2019-05-07,Senate,6,"Referred To Committee On Government Operations"
1201163,2019-02-13,Senate,1,"Introduced By Senator Peter Lucido"
1201163,2019-02-13,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1201212,2019-02-13,House,1,"Introduced By Representative Latanya Garrett"
1201212,2019-02-13,House,2,Adopted
1201259,2019-02-13,Senate,1,"Introduced By Senator Peter Lucido"
1201259,2019-03-14,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1201259,2019-03-12,Senate,3,"Reported Favorably With Substitute S-3"
1201259,2019-03-12,Senate,4,"Committee Recommended Immediate Effect"
1201259,2019-03-12,Senate,5,"Referred To Committee Of The Whole With Substitute (s-3)"
1201259,2019-03-14,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-3)"
1201259,2019-03-14,Senate,7,"Substitute (s-3) Concurred In"
1201259,2019-03-14,Senate,8,"Placed On Order Of Third Reading With Substitute (s-3)"
1201259,2019-04-09,Senate,9,"Passed Roll Call # 15 Yeas 37 Nays 1 Excused 0 Not Voting 0"
1201259,2019-04-09,House,10,"Received On 04/09/2019"
1201259,2019-04-09,House,11,"Read A First Time"
1201259,2019-04-09,House,12,"Referred To Committee On Judiciary"
1201259,2019-05-21,House,13,"Reported With Recommendation Without Amendment"
1201259,2019-05-21,House,14,"Referred To Second Reading"
1201259,2019-06-06,House,15,"Read A Second Time"
1201259,2019-06-06,House,16,"Placed On Third Reading"
1201259,2019-06-11,House,17,"Read A Third Time"
1201259,2019-06-11,House,18,"Passed; Given Immediate Effect Roll Call # 111 Yeas 107 Nays 0 Excused 0 Not Voting 3"
1201259,2019-06-11,House,19,"Inserted Full Title"
1201259,2019-06-11,House,20,"Returned To Senate"
1201259,2019-06-12,Senate,21,"Given Immediate Effect"
1201259,2019-04-09,Senate,22,"Full Title Agreed To"
1201259,2019-06-12,Senate,23,"Ordered Enrolled"
1201259,2019-06-18,Senate,24,"Presented To Governor 06/17/2019 06:17 Am"
1201259,2019-07-10,Senate,25,"Became Law Without Governor's Signature"
1201259,2019-07-10,Senate,26,"Filed With Secretary Of State 07/01/2019 11:50 Am"
1201259,2019-07-10,Senate,27,"Assigned Pa 0041'19 With Immediate Effect"
1201309,2019-02-13,Senate,1,"Introduced By Senator Peter Lucido"
1201309,2019-02-13,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1201309,2019-09-10,Senate,3,"Reported Favorably With Substitute (s-1)"
1201309,2019-09-10,Senate,4,"Committee Recommended Immediate Effect"
1201309,2019-09-10,Senate,5,"Referred To Committee Of The Whole With Substitute (s-1)"
1201309,2019-09-18,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1201309,2019-09-18,Senate,7,"Substitute (s-1) Concurred In"
1201309,2019-09-18,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1201309,2019-10-02,Senate,9,"Passed Roll Call # 241 Yeas 38 Nays 0 Excused 0 Not Voting 0"
1201309,2019-10-02,House,10,"Received On 10/02/2019"
1201309,2019-10-02,House,11,"Read A First Time"
1201309,2019-10-02,House,12,"Referred To Committee On Judiciary"
1201309,2019-11-05,House,13,"Reported With Recommendation Without Amendment"
1201309,2019-11-05,House,14,"Referred To Second Reading"
1201309,2019-12-04,House,15,"Read A Second Time"
1201309,2019-12-04,House,16,"Placed On Third Reading"
1201309,2019-12-10,House,17,"Read A Third Time"
1201309,2019-12-10,House,18,"Passed; Given Immediate Effect Roll Call # 346 Yeas 100 Nays 7 Excused 0 Not Voting 2"
1201309,2019-12-10,House,19,"Inserted Full Title"
1201309,2019-12-10,House,20,"Returned To Senate"
1201309,2019-12-11,Senate,21,"Given Immediate Effect"
1201309,2019-10-02,Senate,22,"Full Title Agreed To"
1201309,2019-12-11,Senate,23,"Ordered Enrolled"
1201309,2019-12-19,Senate,24,"Presented To Governor 12/13/2019 01:11 Pm"
1201309,2019-12-31,Senate,25,"Approved By Governor 12/20/2019 12:10 Pm"
1201309,2019-12-31,Senate,26,"Filed With Secretary Of State 12/20/2019 01:08 Pm"
1201309,2019-12-31,Senate,27,"Assigned Pa 0170'19 With Immediate Effect"
1201357,2019-02-13,Senate,1,"Introduced By Senator Peter Lucido"
1201357,2019-02-13,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1201357,2019-09-10,Senate,3,"Reported Favorably Without Amendment"
1201357,2019-09-10,Senate,4,"Committee Recommended Immediate Effect"
1201357,2019-09-10,Senate,5,"Referred To Committee Of The Whole"
1201414,2019-02-13,House,1,"Introduced By Representative John Chirkun"
1201414,2019-02-13,House,2,"Read A First Time"
1201414,2019-02-13,House,3,"Referred To Committee On Regulatory Reform"
1201414,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201414,2019-03-19,House,5,"Referred To Committee On Ways And Means, With Substitute (h-2)"
1201414,2019-10-29,House,6,"Reported With Recommendation With Substitute (h-2)"
1201414,2019-10-29,House,7,"Referred To Second Reading"
1201414,2019-10-30,House,8,"Read A Second Time"
1201414,2019-10-30,House,9,"Substitute (h-2) Adopted"
1201414,2019-10-30,House,10,"Placed On Third Reading"
1201414,2019-10-30,House,11,"Placed On Immediate Passage"
1201414,2019-10-30,House,12,"Read A Third Time"
1201414,2019-10-30,House,13,"Passed; Given Immediate Effect Roll Call # 297 Yeas 104 Nays 3 Excused 0 Not Voting 3"
1201414,2019-10-30,House,14,"Title Amended"
1201414,2019-10-30,House,15,Transmitted
1201414,2019-11-05,Senate,16,"Referred To Committee On Regulatory Reform"
1201414,2019-12-11,Senate,17,"Reported Favorably Without Amendment"
1201414,2019-12-11,Senate,18,"Committee Recommended Immediate Effect"
1201414,2019-12-11,Senate,19,"Referred To Committee Of The Whole"
1201414,2019-12-11,Senate,20,"Reported By Committee Of The Whole Favorably With Substitute (s-2)"
1201414,2019-12-11,Senate,21,"Substitute (s-2) Concurred In"
1201414,2019-12-11,Senate,22,"Placed On Order Of Third Reading With Substitute (s-2)"
1201414,2019-12-11,Senate,23,"Rules Suspended"
1201414,2019-12-11,Senate,24,"Placed On Immediate Passage"
1201414,2019-12-11,Senate,25,"Passed; Given Immediate Effect Roll Call # 350 Yeas 36 Nays 1 Excused 0 Not Voting 1"
1201414,2019-12-11,Senate,26,"Inserted Full Title"
1201414,2019-12-11,Senate,27,"Vote Reconsidered"
1201414,2019-12-11,Senate,28,"Passed Roll Call # 351 Yeas 37 Nays 1 Excused 0 Not Voting 0"
1201414,2019-12-11,House,29,"Returned From Senate With Substitute (s-2) With Immediate Effect And Full Title"
1201414,2019-12-11,House,30,"Laid Over One Day Under The Rules"
1201414,2019-12-11,House,31,"Rule Suspended"
1201414,2019-12-11,House,32,"Senate Substitute (s-2) Concurred In"
1201414,2019-12-11,House,33,"Roll Call Roll Call # 364 Yeas 105 Nays 3 Excused 0 Not Voting 1"
1201414,2019-12-11,House,34,"Full Title Agreed To"
1201414,2019-12-11,House,35,"Bill Ordered Enrolled"
1201414,2019-12-19,House,36,"Presented To The Governor 12/13/2019 03:09 Pm"
1201414,2019-12-31,House,37,"Approved By The Governor 12/20/2019 10:12 Am"
1201414,2019-12-31,House,38,"Filed With Secretary Of State 12/20/2019 11:02 Am"
1201414,2019-12-31,House,39,"Assigned Pa 159'19 With Immediate Effect"
1201460,2019-02-13,House,1,"Introduced By Representative Kevin Coleman"
1201460,2019-02-13,House,2,"Read A First Time"
1201460,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1201460,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1201513,2019-02-13,House,1,"Introduced By Representative Brian Elder"
1201513,2019-02-13,House,2,"Read A First Time"
1201513,2019-02-13,House,3,"Referred To Committee On Insurance"
1201513,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201564,2019-02-13,House,1,"Introduced By Representative Sarah Anthony"
1201564,2019-02-13,House,2,"Read A First Time"
1201564,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1201564,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1201617,2019-02-14,House,1,"Introduced By Representative Julie Alexander"
1201617,2019-02-14,House,2,"Read A First Time"
1201617,2019-02-14,House,3,"Referred To Committee On Tax Policy"
1201617,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201617,2019-10-23,House,5,"Referred To Committee On Ways And Means, With Substitute (h-1)"
1201617,2019-10-29,House,6,"Reported With Recommendation With Substitute (h-1)"
1201617,2019-10-29,House,7,"Referred To Second Reading"
1201617,2019-11-06,House,8,"Read A Second Time"
1201617,2019-11-06,House,9,"Substitute (h-1) Adopted"
1201617,2019-11-06,House,10,"Placed On Third Reading"
1201617,2019-11-07,House,11,"Read A Third Time"
1201617,2019-11-07,House,12,"Passed; Given Immediate Effect Roll Call # 327 Yeas 109 Nays 0 Excused 0 Not Voting 1"
1201617,2019-11-07,House,13,Transmitted
1201617,2019-11-12,Senate,14,"Referred To Committee On Finance"
1201617,2020-03-03,Senate,15,"Reported Favorably Without Amendment"
1201617,2020-03-03,Senate,16,"Committee Recommended Immediate Effect"
1201617,2020-03-03,Senate,17,"Referred To Committee Of The Whole"
1201617,2020-03-10,Senate,18,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1201617,2020-03-10,Senate,19,"Placed On Order Of Third Reading"
1201617,2020-03-11,Senate,20,"Passed; Given Immediate Effect Roll Call # 102 Yeas 38 Nays 0 Excused 0 Not Voting 0"
1201617,2020-03-11,Senate,21,"Inserted Full Title"
1201617,2020-03-11,House,22,"Returned From Senate Without Amendment With Immediate Effect And Full Title"
1201617,2020-03-11,House,23,"Full Title Agreed To"
1201617,2020-03-11,House,24,"Bill Ordered Enrolled"
1201617,2020-03-12,House,25,"Presented To The Governor 03/13/2020 02:11 Pm"
1201617,2020-03-25,House,26,"Approved By The Governor 03/27/2020 10:09 Am"
1201617,2020-03-25,House,27,"Filed With Secretary Of State 03/27/2020 10:34 Am"
1201617,2020-03-25,House,28,"Assigned Pa 65'20 With Immediate Effect"
1201669,2019-02-13,House,1,"Introduced By Representative Tenisha Yancey"
1201669,2019-02-13,House,2,"Read A First Time"
1201669,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1201669,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201719,2019-02-13,House,1,"Introduced By Representative Mari Manoogian"
1201719,2019-02-13,House,2,"Read A First Time"
1201719,2019-02-13,House,3,"Referred To Committee On Transportation"
1201719,2019-02-13,House,4,"Bill Electronically Reproduced 02/13/2019"
1201719,2019-05-02,House,5,"Referred To Committee On Ways And Means, With Substitute (h-1)"
1201719,2019-12-05,House,6,"Reported With Recommendation With Substitute (h-1)"
1201719,2019-12-05,House,7,"Referred To Second Reading"
1201719,2019-12-11,House,8,"Read A Second Time"
1201719,2019-12-11,House,9,"Substitute (h-1) Adopted"
1201719,2019-12-11,House,10,"Placed On Third Reading"
1201719,2019-12-11,House,11,"Placed On Immediate Passage"
1201719,2019-12-11,House,12,"Read A Third Time"
1201719,2019-12-11,House,13,"Passed Roll Call # 357 Yeas 87 Nays 21 Excused 0 Not Voting 1"
1201719,2019-12-11,House,14,"Title Amended"
1201719,2019-12-11,House,15,Transmitted
1201719,2020-01-08,Senate,16,"Referred To Committee On Transportation And Infrastructure"
1201770,2019-02-14,House,1,"Introduced By Representative Bronna Kahle"
1201770,2019-02-14,House,2,"Read A First Time"
1201770,2019-02-14,House,3,"Referred To Committee On Transportation"
1201770,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201770,2020-02-18,House,5,"Referred To Committee On Ways And Means"
1201770,2020-09-09,House,6,"Reported With Recommendation Without Amendment"
1201770,2020-09-09,House,7,"Referred To Second Reading"
1201770,2020-09-15,House,8,"Read A Second Time"
1201770,2020-09-15,House,9,"Placed On Third Reading"
1201770,2020-09-15,House,10,"Placed On Immediate Passage"
1201770,2020-09-15,House,11,"Read A Third Time"
1201770,2020-09-15,House,12,"Passed; Given Immediate Effect Roll Call # 378 Yeas 108 Nays 1 Excused 0 Not Voting 0"
1201770,2020-09-15,House,13,Transmitted
1201770,2020-09-16,Senate,14,"Referred To Committee On Transportation And Infrastructure"
1201770,2020-12-10,Senate,15,"Discharge Committee Approved"
1201770,2020-12-10,Senate,16,"Placed On Order Of General Orders"
1201770,2020-12-10,Senate,17,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1201770,2020-12-10,Senate,18,"Placed On Order Of Third Reading"
1201770,2020-12-10,Senate,19,"Rules Suspended"
1201770,2020-12-10,Senate,20,"Placed On Immediate Passage"
1201770,2020-12-10,Senate,21,"Passed Roll Call # 493 Yeas 38 Nays 0 Excused 0 Not Voting 0"
1201770,2020-12-10,Senate,22,"Inserted Full Title"
1201770,2020-12-15,House,23,"Returned From Senate Without Amendment With Full Title"
1201770,2020-12-15,House,24,"Full Title Agreed To"
1201770,2020-12-15,House,25,"Bill Ordered Enrolled"
1201770,2020-12-23,House,26,"Presented To The Governor 12/22/2020 06:43 Pm"
1201770,2020-12-31,House,27,"Approved By The Governor 12/29/2020 09:02 Am"
1201770,2020-12-31,House,28,"Filed With Secretary Of State 12/29/2020 12:52 Pm"
1201770,2020-12-31,House,29,"Assigned Pa 260'20"
1201820,2019-02-13,House,1,"Introduced By Representative John Cherry"
1201820,2019-02-13,House,2,"Read A First Time"
1201820,2019-02-13,House,3,"Referred To Committee On Oversight"
1201820,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1201871,2019-02-13,House,1,"Introduced By Representative Wendell Byrd"
1201871,2019-02-13,House,2,"Read A First Time"
1201871,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1201871,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201926,2019-02-13,House,1,"Introduced By Representative Ben Frederick"
1201926,2019-02-14,House,2,"Read A First Time"
1201926,2019-02-14,House,3,"Referred To Committee On Education"
1201926,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1201926,2020-09-29,House,5,"Referred To Committee On Ways And Means, With Substitute (h-2)"
1201977,2019-02-13,House,1,"Introduced By Representative John Cherry"
1201977,2019-02-13,House,2,"Read A First Time"
1201977,2019-02-13,House,3,"Referred To Committee On Regulatory Reform"
1201977,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1202028,2019-02-13,House,1,"Introduced By Representative Jeff Yaroch"
1202028,2019-02-13,House,2,"Read A First Time"
1202028,2019-02-13,House,3,"Referred To Committee On Military, Veterans And Homeland Security"
1202028,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1202079,2019-02-13,House,1,"Introduced By Representative Brian Elder"
1202079,2019-02-13,House,2,"Read A First Time"
1202079,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1202079,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1202132,2019-02-13,House,1,"Introduced By Representative Aaron Miller"
1202132,2019-02-13,House,2,"Read A First Time"
1202132,2019-02-13,House,3,"Referred To Committee On Judiciary"
1202132,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1202184,2019-02-13,House,1,"Introduced By Representative Bronna Kahle"
1202184,2019-02-13,House,2,"Read A First Time"
1202184,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1202184,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1202237,2019-02-13,House,1,"Introduced By Representative Donna Lasinski"
1202237,2019-02-13,House,2,"Read A First Time"
1202237,2019-02-13,House,3,"Referred To Committee On Tax Policy"
1202237,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1202289,2019-02-13,House,1,"Introduced By Representative Angela Witwer"
1202289,2019-02-13,House,2,"Read A First Time"
1202289,2019-02-13,House,3,"Referred To Committee On Regulatory Reform"
1202289,2019-02-14,House,4,"Bill Electronically Reproduced 02/14/2019"
1202341,2019-02-13,House,1,"Introduced By Representative Sheldon Neeley"
1202341,2019-02-13,House,2,"Read A First Time"
1202341,2019-02-13,House,3,"Referred To Committee On Oversight"
1202341,2019-02-14,House,4,"Bill Electronically Reproduced 02/13/2019"
1203544,2019-02-14,Senate,1,"Introduced By Senator Sylvia Santana"
1203544,2019-02-14,Senate,2,"Referred To Committee On Economic And Small Business Development"
1203780,2019-02-14,Senate,1,"Introduced By Senator Peter Lucido"
1203780,2019-02-14,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1203780,2019-10-08,Senate,3,"Reported Favorably With Substitute (s-2)"
1203780,2019-10-08,Senate,4,"Committee Recommended Immediate Effect"
1203780,2019-10-08,Senate,5,"Referred To Committee Of The Whole With Substitute (s-2)"
